,year,score,round,minutes,p1name,p1age,p1ace,p1rank,p1_win_pct,p1_win_pct_hsf,p2name,p2age,p2ace,p2rank,p2_win_pct,p2_win_pct_hsf,p1won,p2won
121,2011,6-2 7-5 6-3,R32,150.0,Bernard Tomic,18.2395619439,11.0,199.0,0.41025641025641024,0.4736842105263158,Rafael Nadal,24.624229979499997,4.0,1.0,0.8714285714285714,0.8513513513513513,0,1
122,2014,6-4 4-1 RET,R128,65.0,Andrey Golubev,26.4804928131,0.0,85.0,0.46,0.47,Stan Wawrinka,28.796714579099998,4.0,8.0,0.5943396226415094,0.6329113924050633,0,1
123,2013,6-3 6-1 6-3,R16,95.0,Gilles Simon,28.0492813142,1.0,16.0,0.5378787878787878,0.5238095238095238,Andy Murray,25.6700889802,12.0,3.0,0.5833333333333334,0.6060606060606061,0,1
124,2016,7-6 6-7 6-3 3-0,R128,168.0,Kevin Anderson,29.6700889802,14.0,12.0,0.6734693877551021,0.6986301369863014,Rajeev Ram,31.835728952800004,12.0,93.0,0.55,0.56,0,1
125,2010,6-4 3-6 6-3 6-2,R64,185.0,Wayne Odesnik,24.158795345700003,8.0,89.0,0.46,0.47,Philipp Kohlschreiber,26.2587268994,16.0,26.0,0.4747474747474748,0.4901960784313725,0,1
126,2016,4-6 7-5 6-7 6-4 6-2,SF,243.0,Milos Raonic,25.0595482546,23.0,14.0,0.6756756756756757,0.6385542168674698,Andy Murray,28.6789869952,9.0,2.0,0.5833333333333334,0.6060606060606061,0,1
127,2019,6-7(11) 7-6(3) 7-5 7-6(5),R16,225.0,Roger Federer,37.4346338125,12.0,3.0,0.8320000000000001,0.8181818181818182,Stefanos Tsitsipas,20.424366872,20.0,15.0,0.6505376344086021,0.6434108527131783,0,1
128,2013,6-4 6-4 3-6 6-2,R128,157.0,Guillermo Garcia Lopez,29.6153319644,12.0,85.0,0.4,0.3333333333333333,Rajeev Ram,28.8268309377,11.0,130.0,0.55,0.56,0,1
129,2013,3-6 7-6(3) 6-3 6-4,R128,174.0,Paolo Lorenzi,31.082819986300002,5.0,59.0,0.30952380952380953,0.45,Kevin Anderson,26.6611909651,9.0,31.0,0.6734693877551021,0.6986301369863014,0,1
130,2017,6-2 7-5 6-3,R128,110.0,Santiago Giraldo,29.1389459274,6.0,91.0,0.3,0.47,Kyle Edmund,22.0232717317,12.0,46.0,0.5478260869565217,0.56,0,1
131,2014,6-3 7-6(4) 7-5,R128,126.0,Horacio Zeballos,28.714579055399998,11.0,65.0,0.44,0.375,Michal Przysiezny,29.9082819986,15.0,64.0,0.55,0.56,0,1
132,2016,7-6 7-5 5-7 6-7 6-1,R128,216.0,Taro Daniel,22.9733059548,12.0,99.0,0.4366197183098591,0.3947368421052632,Lukas Rosol,30.485968514699998,28.0,51.0,0.4615384615384616,0.2857142857142857,0,1
133,2010,4-6 6-7(3) 6-2 6-3 6-2,R64,201.0,Stephane Robert,29.6728268309,3.0,104.0,0.25,0.47,Albert Montanes,29.144421629,13.0,32.0,0.55,0.56,0,1
134,2018,6-7(6) 7-6(0) 6-4 6-1,R128,207.0,Taro Daniel,24.9664613279,14.0,96.0,0.4366197183098591,0.3947368421052632,Julien Benneteau,36.0711841205,8.0,59.0,0.42105263157894735,0.4545454545454545,0,1
135,2012,4-6 7-6(5) 7-6(3) 7-6(2),R16,234.0,Nicolas Almagro,26.4038329911,16.0,10.0,0.46,0.47,Tomas Berdych,26.3299110198,27.0,7.0,0.5454545454545454,0.6388888888888888,0,1
136,2014,6-7(3) 4-6 6-1 2-0 RET,R128,167.0,Radek Stepanek,35.1293634497,5.0,44.0,0.46,0.47,Blaz Kavcic,26.8610540726,10.0,99.0,0.18181818181818185,0.14285714285714285,0,1
137,2016,6-4 3-6 6-1 6-4,R128,144.0,Inigo Cervantes Huegun,26.1327857632,19.0,72.0,0.46,0.47,Evgeny Donskoy,25.6947296372,13.0,91.0,0.36,0.35,0,1
138,2018,6-1 7-6(4) 5-7 6-3,R128,153.0,Jack Sock,25.3086926762,6.0,9.0,0.28205128205128205,0.3,Yuichi Sugita,29.325119780999998,14.0,41.0,0.2978723404255319,0.3125,0,1
139,2020,3-6 6-4 7-6(3) 7-6(4),SF,222.0,Alexander Zverev,22.7515400411,16.0,7.0,0.7039106145251397,0.7024793388429752,Dominic Thiem,26.379192334000003,10.0,5.0,0.7305389221556886,0.7173913043478259,0,1
140,2019,6-0 6-1 7-6(4),R16,125.0,Tomas Berdych,33.325119781,5.0,57.0,0.5454545454545454,0.6388888888888888,Rafael Nadal,32.6160164271,5.0,2.0,0.8714285714285714,0.8513513513513513,0,1
141,2018,6-1 7-6(5) 7-5,R128,142.0,Thomas Fabbiano,28.6406570842,5.0,73.0,0.3673469387755102,0.2608695652173913,Alexander Zverev,20.7392197125,17.0,4.0,0.7039106145251397,0.7024793388429752,0,1
142,2019,6-4 4-6 6-4 6-3,R128,141.0,Steve Johnson,29.0568104038,11.0,34.0,0.4747474747474748,0.423728813559322,Andreas Seppi,34.8966461328,12.0,35.0,0.4854368932038835,0.546875,0,1
143,2011,6-1 7-5 6-1,R128,102.0,Flavio Cipolla,27.2443531828,2.0,248.0,0.46,0.47,Benoit Paire,21.6947296372,8.0,145.0,0.5035971223021583,0.4725274725274725,0,1
144,2011,6-4 6-0 6-2,R128,99.0,Marco Crugnola,27.65229295,0.0,237.0,0.46,0.47,Tomas Berdych,25.3333333333,2.0,6.0,0.5454545454545454,0.6388888888888888,0,1
145,2018,6-0 6-7(4) 6-1 6-4,R128,148.0,Benoit Paire,28.689938398400002,12.0,42.0,0.5035971223021583,0.4725274725274725,Guillermo Garcia Lopez,34.6173853525,4.0,71.0,0.4,0.3333333333333333,0,1
146,2012,6-3 7-6(1) 6-2,R128,137.0,Joao Souza,23.638603696100002,8.0,105.0,0.46,0.47,Matthew Ebden,24.139630390100002,10.0,94.0,0.3870967741935484,0.375,0,1
147,2016,7-6 7-6 6-7 7-6,R128,239.0,Fabio Fognini,28.654346338099998,20.0,23.0,0.6,0.5774647887323944,Gilles Muller,32.6954140999,34.0,38.0,0.32142857142857145,0.3333333333333333,0,1
148,2010,6-3 6-4 4-6 6-7(6) 9-7,R16,213.0,Nicolas Almagro,24.4106776181,13.0,25.0,0.46,0.47,Jo-Wilfried Tsonga,24.7556468172,25.0,10.0,0.5757575757575758,0.5957446808510638,0,1
149,2018,6-2 3-0 RET,R64,44.0,Gilles Simon,33.051334702300004,2.0,57.0,0.5378787878787878,0.5238095238095238,Pablo Carreno Busta,26.5133470226,5.0,11.0,0.5877862595419847,0.6436781609195402,0,1
150,2012,6-3 6-3 6-1,QF,132.0,Kei Nishikori,22.0479123888,1.0,26.0,0.6576576576576577,0.65625,Andy Murray,24.6735112936,4.0,4.0,0.5833333333333334,0.6060606060606061,0,1
151,2019,7-6(4) 6-3 6-7(2) 6-4,QF,182.0,Milos Raonic,28.0492813142,25.0,17.0,0.6756756756756757,0.6385542168674698,Lucas Pouille,24.889801505799998,14.0,31.0,0.5227272727272727,0.5535714285714286,0,1
152,2012,1-6 7-5 6-3 7-5,R128,182.0,Lukasz Kubot,29.6700889802,7.0,58.0,0.46,0.47,Nicolas Almagro,26.4038329911,15.0,10.0,0.55,0.56,0,1
153,2010,6-4 3-6 6-3 6-1,R64,163.0,Santiago Giraldo,22.143737166300003,2.0,114.0,0.3,0.47,Lukasz Kubot,27.6769336071,17.0,86.0,0.55,0.56,0,1
154,2011,6-3 7-6(1) 6-1,R64,120.0,Santiago Giraldo,23.140314852800003,2.0,59.0,0.3,0.47,Marin Cilic,22.302532512,13.0,15.0,0.6153846153846154,0.5862068965517241,0,1
155,2018,6-4 6-4 6-4,R128,107.0,Matteo Berrettini,21.7604380561,12.0,130.0,0.5847457627118644,0.4838709677419355,Adrian Mannarino,29.5468856947,1.0,27.0,0.4820143884892086,0.4851485148514851,0,1
156,2014,6-4 6-2 6-4,R128,105.0,Denis Kudla,21.4072553046,1.0,113.0,0.3728813559322034,0.3333333333333333,Florian Mayer,30.2751540041,6.0,37.0,0.1176470588235294,0.56,0,1
157,2014,6-7(5) 7-5 6-2 6-1,R16,175.0,Florian Mayer,30.2751540041,4.0,37.0,0.1176470588235294,0.47,David Ferrer,31.783709787800003,3.0,3.0,0.4146341463414634,0.43478260869565216,0,1
158,2013,6-4 6-1 6-2,QF,111.0,Jeremy Chardy,25.921971252600002,6.0,36.0,0.5,0.484375,Andy Murray,25.6700889802,7.0,3.0,0.5833333333333334,0.6060606060606061,0,1
159,2014,6-3 7-5 4-6 0-6 6-3,R128,184.0,Nicolas Mahut,31.9780971937,7.0,46.0,0.42857142857142855,0.3333333333333333,Matthew Ebden,26.1327857632,7.0,67.0,0.3870967741935484,0.375,0,1
160,2019,6-3 6-2 6-2,R128,123.0,Mitchell Krueger,25.004791238899998,2.0,230.0,0.2857142857142857,0.2857142857142857,Novak Djokovic,31.6495550992,6.0,1.0,0.8430232558139535,0.8421052631578947,0,1
161,2011,6-4 6-7(7) 4-6 6-3 9-7,R128,264.0,Pablo Cuevas,25.0431211499,20.0,64.0,0.4897959183673469,0.3666666666666665,Frederico Gil,25.8179329227,4.0,91.0,0.55,0.56,0,1
162,2013,7-6(4) 6-3 6-7(0) 3-6 6-2,R128,222.0,Alex Bogomolov Jr,29.7303216975,3.0,133.0,0.46,0.47,Brian Baker,27.7097878166,13.0,57.0,0.55,0.56,0,1
163,2014,7-6(3) 6-3 6-0,R128,113.0,Aljaz Bedene,24.490075290900002,16.0,104.0,0.4888888888888889,0.4418604651162791,Stephane Robert,33.659137576999996,4.0,119.0,0.25,0.56,0,1
164,2018,6-4 4-6 7-6(5) 3-6 6-3,R64,207.0,Fernando Verdasco,34.1683778234,15.0,40.0,0.5118110236220472,0.5285714285714286,Maximilian Marterer,22.587268993800002,16.0,94.0,0.4310344827586207,0.38461538461538464,0,1
165,2017,6-4 3-6 6-1 3-6 6-3,F,217.0,Rafael Nadal,30.6228610541,4.0,9.0,0.8714285714285714,0.8513513513513513,Roger Federer,35.4414784394,20.0,17.0,0.8320000000000001,0.8181818181818182,0,1
166,2015,6-3 3-6 6-3 6-1,R128,144.0,Juan Monaco,30.8090349076,7.0,63.0,0.46,0.47,Simone Bolelli,29.2813141684,4.0,48.0,0.4615384615384616,0.3333333333333333,0,1
167,2015,7-6(2) 3-6 6-3 6-7(5) 6-3,R128,188.0,Federico Delbonis,24.2902121834,14.0,62.0,0.40963855421686746,0.21052631578947367,Nick Kyrgios,19.7316906229,21.0,53.0,0.6428571428571429,0.671875,0,1
168,2013,6-7(5) 6-3 6-1 6-3,R128,159.0,Victor Hanescu,31.485284051999997,6.0,63.0,0.46,0.47,Kei Nishikori,23.0444900753,6.0,18.0,0.6576576576576577,0.65625,0,1
169,2015,6-4 7-6(3) 7-6(6),R32,144.0,Richard Gasquet,28.5886379192,5.0,28.0,0.5636363636363636,0.5454545454545454,Kevin Anderson,28.6735112936,18.0,15.0,0.6734693877551021,0.6986301369863014,0,1
170,2012,6-4 6-4 6-2,R128,107.0,Matthias Bachinger,24.7912388775,4.0,89.0,0.5,0.6,Ryan Sweeting,24.509240246399997,8.0,68.0,0.55,0.56,0,1
171,2016,6-2 6-3 4-6 2-6 6-2,R128,196.0,Martin Klizan,26.521560574899997,8.0,43.0,0.5,0.4,Roberto Bautista Agut,27.7618069815,4.0,21.0,0.6549295774647887,0.6666666666666666,0,1
172,2015,6-7(3) 7-6(4) 6-3 6-4,R64,215.0,Paolo Lorenzi,33.0951403149,11.0,64.0,0.30952380952380953,0.45,Vasek Pospisil,24.574948665300003,22.0,60.0,0.5,0.5384615384615384,0,1
173,2010,2-6 6-3 6-0 7-5,QF,156.0,Nikolay Davydenko,28.629705681,1.0,6.0,0.46,0.47,Roger Federer,28.4462696783,8.0,1.0,0.8320000000000001,0.8181818181818182,0,1
174,2019,6-7(3) 6-2 6-3 6-2,R128,164.0,Guido Andreozzi,27.4442162902,8.0,77.0,0.3103448275862069,0.4545454545454545,Stefano Travaglia,27.074606433899998,23.0,137.0,0.3428571428571429,0.2857142857142857,0,1
175,2017,6-1 6-7(3) 6-3 6-2,R128,157.0,Mikhail Kukushkin,29.0595482546,9.0,98.0,0.4571428571428571,0.4722222222222222,Frances Tiafoe,18.9897330595,13.0,108.0,0.4871794871794872,0.5,0,1
176,2010,6-1 6-7(3) 6-4 4-6 6-3,R128,184.0,Jurgen Melzer,28.659822039699996,10.0,27.0,1.0,1.0,Florent Serra,28.887063655,12.0,64.0,0.55,0.56,0,1
177,2014,6-3 6-3 7-6(11),R64,124.0,Yen Hsun Lu,30.417522245,2.0,53.0,0.46,0.47,Grigor Dimitrov,22.6639288159,15.0,22.0,0.5504587155963303,0.5714285714285714,0,1
178,2012,6-4 6-3 6-4,R128,137.0,James Ward,24.9336071184,7.0,161.0,0.46,0.47,Blaz Kavcic,24.8678986995,2.0,103.0,0.18181818181818185,0.14285714285714285,0,1
179,2017,6-1 6-2 6-2,R128,84.0,Gastao Elias,26.146475017100002,4.0,77.0,0.2,0.47,Nick Kyrgios,21.7248459959,8.0,13.0,0.6428571428571429,0.671875,0,1
180,2018,6-2 7-6(1) 6-3,R128,115.0,Nicolas Jarry,22.264202600999997,10.0,101.0,0.5,0.2903225806451613,Leonardo Mayer,30.672142368200003,12.0,52.0,0.42696629213483145,0.4166666666666667,0,1
181,2018,6-0 6-3 6-4,R128,97.0,Cedrik Marcel Stebe,27.2689938398,1.0,83.0,0.375,0.3333333333333333,Maximilian Marterer,22.587268993800002,8.0,94.0,0.4310344827586207,0.38461538461538464,0,1
182,2011,6-4 6-3 5-7 6-1,R128,149.0,Rui Machado,26.7707049966,9.0,90.0,0.46,0.47,Santiago Giraldo,23.140314852800003,7.0,59.0,0.3,0.56,0,1
183,2019,7-5 4-6 7-6(4) 5-7 6-4,R64,258.0,Philipp Kohlschreiber,35.2470910335,20.0,32.0,0.4747474747474748,0.4901960784313725,Joao Sousa,29.793292265599998,28.0,44.0,0.452991452991453,0.4393939393939394,0,1
184,2018,6-2 7-5 6-4,R32,119.0,Richard Gasquet,31.578370978800002,3.0,31.0,0.5636363636363636,0.5454545454545454,Roger Federer,36.438056125900005,12.0,2.0,0.8320000000000001,0.8181818181818182,0,1
185,2012,6-0 6-0 6-2,R128,85.0,Lukas Rosol,26.4804928131,7.0,69.0,0.4615384615384616,0.2857142857142857,Philipp Petzschner,27.813826146500002,10.0,63.0,0.55,0.56,0,1
186,2011,6-0 6-1 7-5,R64,109.0,Michael Russell,32.7145790554,4.0,100.0,0.46,0.47,David Ferrer,28.7939767283,8.0,7.0,0.4146341463414634,0.43478260869565216,0,1
187,2010,6-3 2-6 6-3 6-2,R64,160.0,Rainer Schuettler,33.7330595483,3.0,107.0,0.46,0.47,Feliciano Lopez,28.328542094499998,10.0,46.0,0.4761904761904762,0.4528301886792453,0,1
188,2013,7-6(2) 7-5 6-2,R128,117.0,Guido Pella,22.6639288159,6.0,97.0,0.5447154471544715,0.44680851063829785,Amir Weintraub,26.3299110198,12.0,196.0,0.55,0.56,0,1
189,2017,7-5 7-6(2) 7-6(3),R32,168.0,Bernard Tomic,24.2381930185,20.0,27.0,0.41025641025641024,0.4736842105263158,Daniel Evans,26.6529774127,9.0,51.0,0.5142857142857142,0.5517241379310345,0,1
190,2011,6-4 6-3 1-6 6-2,R128,119.0,Jarkko Nieminen,29.4866529774,6.0,40.0,0.46,0.47,David Ferrer,28.7939767283,4.0,7.0,0.4146341463414634,0.43478260869565216,0,1
191,2016,6-3 6-2 6-1,R32,102.0,Federico Delbonis,25.28678987,6.0,53.0,0.40963855421686746,0.21052631578947367,Gilles Simon,31.0581793292,5.0,15.0,0.5378787878787878,0.5238095238095238,0,1
192,2012,6-0 4-0 RET,R64,50.0,Pere Riba,23.7754962355,0.0,88.0,0.46,0.47,Philipp Kohlschreiber,28.251882272399996,1.0,41.0,0.4747474747474748,0.4901960784313725,0,1
193,2015,6-3 6-2 6-2,R128,110.0,Mikhail Youzhny,32.5694729637,5.0,49.0,0.28,0.35294117647058826,Rafael Nadal,28.629705681,4.0,3.0,0.8714285714285714,0.8513513513513513,0,1
194,2010,2-6 7-6(5) 6-4 3-6 6-4,R128,236.0,Radek Stepanek,31.143052703600002,2.0,13.0,0.46,0.47,Ivo Karlovic,30.8884325804,35.0,39.0,0.3965517241379311,0.3888888888888889,0,1
195,2014,7-6(2) 7-5 6-2,R64,123.0,Jack Sock,21.3032169747,5.0,95.0,0.28205128205128205,0.3,Gael Monfils,27.3675564682,13.0,32.0,0.6428571428571429,0.7108433734939759,0,1
196,2014,6-3 6-7(5) 6-2 7-6(2),R128,152.0,Benjamin Becker,32.5776865161,12.0,81.0,0.46,0.47,Nick Kyrgios,18.7159479808,34.0,183.0,0.6428571428571429,0.671875,0,1
197,2019,7-6(7) 6-3 6-3,R128,112.0,Prajnesh Gunneswaran,29.1718001369,7.0,109.0,0.25806451612903225,0.2857142857142857,Frances Tiafoe,20.9828884326,7.0,39.0,0.4871794871794872,0.5,0,1
198,2016,4-6 6-4 6-2 4-6 7-5,R64,218.0,Gilles Muller,32.6954140999,22.0,38.0,0.32142857142857145,0.3333333333333333,John Millman,26.5954825462,13.0,95.0,0.4957264957264957,0.5316455696202531,0,1
199,2016,6-2 6-1 6-4,R16,88.0,David Goffin,25.1143052704,5.0,16.0,0.59375,0.5783132530120482,Roger Federer,34.4449007529,7.0,3.0,0.8320000000000001,0.8181818181818182,0,1
200,2010,6-4 4-6 6-4 6-4,R16,156.0,Ivo Karlovic,30.8884325804,28.0,39.0,0.3965517241379311,0.3888888888888889,Rafael Nadal,23.627652293,2.0,2.0,0.8714285714285714,0.8513513513513513,0,1
201,2014,5-7 6-3 6-2 6-3,R128,146.0,Ze Zhang,23.5290896646,7.0,253.0,0.3333333333333333,0.3333333333333333,Fernando Verdasco,30.1629021218,20.0,33.0,0.5118110236220472,0.5285714285714286,0,1
202,2018,6-1 6-3 4-6 6-3,R64,119.0,Peter Gojowczyk,28.5037645448,9.0,62.0,0.40963855421686746,0.43333333333333335,Alexander Zverev,20.7392197125,25.0,4.0,0.7039106145251397,0.7024793388429752,0,1
203,2010,6-3 0-6 6-4 7-5,R32,154.0,Florian Mayer,26.288843258000004,5.0,60.0,0.1176470588235294,0.47,Juan Martin del Potro,21.3196440794,11.0,5.0,0.7638888888888888,0.7916666666666666,0,1
204,2014,7-6(3) 4-6 6-1 6-4,R64,164.0,Dmitry Tursunov,31.0882956879,5.0,26.0,0.46,0.47,Denis Istomin,27.351129363400002,14.0,49.0,0.3461538461538461,0.2962962962962963,0,1
205,2015,6-2 6-3 2-6 7-6(3),R128,184.0,Mikhail Kukushkin,27.0663928816,5.0,51.0,0.4571428571428571,0.4722222222222222,Malek Jaziri,30.9979466119,3.0,75.0,0.4057971014492754,0.3888888888888889,0,1
206,2012,7-6(2) 2-6 6-4 7-6(5),R128,193.0,Albert Montanes,31.1375770021,2.0,50.0,0.46,0.47,Pere Riba,23.7754962355,16.0,88.0,0.55,0.56,0,1
207,2013,6-2 6-1 6-4,R16,130.0,Kei Nishikori,23.0444900753,1.0,18.0,0.6576576576576577,0.65625,David Ferrer,30.787132101300003,6.0,5.0,0.4146341463414634,0.43478260869565216,0,1
208,2013,6-2 5-1 RET,R16,62.0,Janko Tipsarevic,28.5639972621,2.0,9.0,0.3888888888888889,0.3333333333333333,Nicolas Almagro,27.400410677600004,5.0,11.0,0.55,0.56,0,1
209,2012,6-1 7-6(12) 6-0,R128,132.0,Igor Kunitsyn,30.2943189596,1.0,74.0,0.46,0.47,Pablo Andujar,25.9794661191,4.0,45.0,0.4067796610169492,0.2608695652173913,0,1
210,2018,6-2 6-3 6-4,R128,111.0,Jared Donaldson,21.2676249144,9.0,54.0,0.4166666666666667,0.4782608695652174,Albert Ramos,29.9958932238,3.0,22.0,0.4796747967479675,0.3636363636363637,0,1
211,2018,7-5 4-6 7-5 6-1,R128,211.0,Jason Kubler,24.659822039699996,6.0,243.0,0.16666666666666666,0.2,Pablo Carreno Busta,26.5133470226,10.0,11.0,0.5877862595419847,0.6436781609195402,0,1
212,2010,6-3 7-6(5) 6-1,R128,135.0,Ernests Gulbis,21.385352498299998,8.0,82.0,0.4047619047619048,0.4615384615384616,Juan Monaco,25.8069815195,3.0,33.0,0.55,0.56,0,1
213,2016,5-7 6-4 7-6 6-2,R128,189.0,Pablo Andujar,29.9849418207,4.0,62.0,0.4067796610169492,0.2608695652173913,Pierre Hugues Herbert,24.837782340900002,17.0,167.0,0.5045871559633027,0.48,0,1
214,2020,4-6 6-1 6-2 6-2,R16,131.0,Marton Fucsovics,27.947980835,1.0,67.0,0.4913793103448276,0.4931506849315068,Roger Federer,38.450376454499995,5.0,3.0,0.8320000000000001,0.8181818181818182,0,1
215,2012,7-6(3) 7-5 6-3,R128,124.0,Jurgen Melzer,30.6529774127,2.0,33.0,1.0,1.0,Ivo Karlovic,32.8815879535,24.0,57.0,0.3965517241379311,0.3888888888888889,0,1
216,2010,7-5 6-3 6-4,R64,141.0,Michael Berrer,29.5496235455,5.0,66.0,0.46,0.47,Denis Istomin,23.364818617399997,9.0,103.0,0.3461538461538461,0.2962962962962963,0,1
217,2016,6-4 7-6 6-2,R32,128.0,John Millman,26.5954825462,8.0,95.0,0.4957264957264957,0.5316455696202531,Bernard Tomic,23.241615332,20.0,17.0,0.41025641025641024,0.4736842105263158,0,1
218,2019,6-2 7-6(3) 6-3,R32,121.0,David Goffin,28.104038329899996,4.0,22.0,0.59375,0.5783132530120482,Daniil Medvedev,22.9240246407,7.0,19.0,0.7071823204419889,0.7586206896551724,0,1
219,2016,3-6 7-6 6-4 7-6,R128,220.0,Teymuraz Gabashvili,30.6557152635,17.0,44.0,0.46,0.47,Andreas Seppi,31.906913073200002,12.0,29.0,0.4854368932038835,0.546875,0,1
220,2014,6-2 7-6(6) RET,R128,82.0,John Isner,28.717316906199997,10.0,13.0,0.6,0.5684210526315789,Martin Klizan,24.509240246399997,9.0,106.0,0.5,0.4,0,1
221,2010,7-6(2) 7-6(3) 6-3,R128,161.0,Simone Bolelli,24.279260780300003,5.0,98.0,0.4615384615384616,0.3333333333333333,Marc Gicquel,32.8049281314,14.0,57.0,0.55,0.56,0,1
222,2017,6-4 7-6(4) 6-3,R128,132.0,Pierre Hugues Herbert,25.8343600274,14.0,73.0,0.5045871559633027,0.48,Jack Sock,24.3121149897,10.0,20.0,0.28205128205128205,0.3,0,1
223,2020,6-4 7-5 6-3,R64,148.0,Hubert Hurkacz,22.9377138946,9.0,31.0,0.4946236559139785,0.5,John Millman,30.6009582478,5.0,47.0,0.4957264957264957,0.5316455696202531,0,1
224,2013,6-3 6-1 6-3,R128,120.0,Thomaz Bellucci,25.0431211499,4.0,33.0,0.16666666666666666,0.47,Blaz Kavcic,25.864476386,4.0,93.0,0.18181818181818185,0.14285714285714285,0,1
225,2010,6-4 6-7(3) 5-7 6-3 10-8,R64,257.0,James Blake,30.058863791900002,16.0,45.0,0.46,0.47,Juan Martin del Potro,21.3196440794,19.0,5.0,0.7638888888888888,0.7916666666666666,0,1
226,2019,3-6 6-3 3-6 6-4 6-3,R64,174.0,Stefano Travaglia,27.074606433899998,13.0,137.0,0.3428571428571429,0.2857142857142857,Nikoloz Basilashvili,26.8911704312,9.0,20.0,0.4878048780487805,0.4864864864864865,0,1
227,2019,6-1 1-6 2-6 6-1 6-4,R128,154.0,Roberto Carballes Baena,25.8124572211,7.0,75.0,0.4567901234567901,0.39130434782608703,Viktor Troicki,32.9253935661,12.0,200.0,0.3666666666666665,0.3333333333333333,0,1
228,2020,6-4 2-6 4-6 6-4 7-6(8),R128,234.0,Ilya Ivashka,25.9028062971,11.0,149.0,0.3829787234042553,0.42105263157894735,Kevin Anderson,33.6755646817,16.0,122.0,0.6734693877551021,0.6986301369863014,0,1
229,2016,7-6 2-6 1-6 6-4 6-4,R128,207.0,Jiri Vesely,22.524298425700003,11.0,50.0,0.5147058823529411,0.4482758620689655,Renzo Olivo,23.843942505100003,13.0,174.0,0.6,0.56,0,1
230,2011,6-3 4-6 7-6(4) 6-4,R128,185.0,Nikolay Davydenko,29.626283367600003,4.0,25.0,0.46,0.47,Florian Mayer,27.285420944600002,3.0,36.0,0.1176470588235294,0.56,0,1
231,2013,6-3 6-7(4) 6-3 6-7(4) 6-1,R64,198.0,Jarkko Nieminen,31.4798083504,9.0,70.0,0.46,0.47,Ivan Dodig,28.0328542094,33.0,74.0,0.55,0.56,0,1
232,2010,6-4 6-4 3-6 6-2,R128,180.0,Michael Russell,31.718001368899998,3.0,90.0,0.46,0.47,Juan Martin del Potro,21.3196440794,21.0,5.0,0.7638888888888888,0.7916666666666666,0,1
233,2010,6-1 RET,R32,23.0,Stefan Koubek,33.043121149899996,0.0,134.0,0.46,0.47,Fernando Verdasco,26.176591375799998,0.0,9.0,0.5118110236220472,0.5285714285714286,0,1
234,2017,6-3 6-0 6-2,R64,96.0,Andrey Rublev,19.241615332000002,2.0,152.0,0.6551724137931034,0.6585365853658537,Andy Murray,29.6755646817,9.0,1.0,0.5833333333333334,0.6060606060606061,0,1
235,2015,6-2 7-5 5-7 7-6(4),R32,217.0,Gilles Simon,30.0616016427,3.0,20.0,0.5378787878787878,0.5238095238095238,David Ferrer,32.7994524298,4.0,10.0,0.4146341463414634,0.43478260869565216,0,1
236,2012,7-5 6-2 6-2,R64,121.0,Florent Serra,30.8802190281,5.0,156.0,0.46,0.47,Yen Hsun Lu,28.424366871999997,4.0,79.0,0.55,0.56,0,1
237,2011,7-5 6-3 6-7(3) 6-3,QF,186.0,Alexandr Dolgopolov,22.1930184805,16.0,46.0,0.5,0.625,Andy Murray,23.6769336071,9.0,5.0,0.5833333333333334,0.6060606060606061,0,1
238,2013,4-6 6-7(0) 6-2 7-6(4) 6-3,R128,239.0,Matthew Ebden,25.1362080767,13.0,108.0,0.3870967741935484,0.375,Mikhail Youzhny,30.5571526352,5.0,25.0,0.28,0.35294117647058826,0,1
239,2020,7-5 6-1 6-3,R64,129.0,Pedro Martinez,22.735112936300002,4.0,168.0,0.3888888888888889,0.4,Daniil Medvedev,23.9397672827,19.0,4.0,0.7071823204419889,0.7586206896551724,0,1
240,2018,7-6(4) 4-6 7-5 7-5,R32,198.0,Gilles Muller,34.688569473,40.0,28.0,0.32142857142857145,0.3333333333333333,Pablo Carreno Busta,26.5133470226,14.0,11.0,0.5877862595419847,0.6436781609195402,0,1
241,2020,6-1 6-4 6-2,R64,95.0,Tatsuma Ito,31.6741957563,9.0,146.0,0.16666666666666666,0.16666666666666666,Novak Djokovic,32.6652977413,16.0,2.0,0.8430232558139535,0.8421052631578947,0,1
242,2017,5-7 6-1 6-4 6-7(6) 6-2,R128,214.0,Andrey Kuznetsov,25.9000684463,5.0,45.0,0.5,0.5,Kei Nishikori,27.0499657769,11.0,5.0,0.6576576576576577,0.65625,0,1
243,2016,6-4 6-0 6-3,R64,98.0,Mirza Basic,24.5201916496,7.0,138.0,0.3611111111111111,0.3809523809523809,Tomas Berdych,30.3353867214,15.0,6.0,0.5454545454545454,0.6388888888888888,0,1
244,2014,7-6(4) 6-3 5-7 5-7 7-5,R128,258.0,Lleyton Hewitt,32.8843258042,23.0,43.0,0.46,0.47,Andreas Seppi,29.8945927447,17.0,25.0,0.4854368932038835,0.546875,0,1
245,2011,6-3 7-6(8) 6-3,R128,110.0,Florent Serra,29.883641341500002,4.0,69.0,0.46,0.47,John Isner,25.7275838467,27.0,20.0,0.6,0.5684210526315789,0,1
246,2020,6-4 6-7(5) 6-7(5) 6-2 6-4,R128,236.0,James Duckworth,27.9972621492,21.0,94.0,0.2727272727272727,0.3157894736842105,Aljaz Bedene,30.507871321,28.0,55.0,0.4888888888888889,0.4418604651162791,0,1
